id,title,writer,datetime,question,answer
2867,홍형께서는 인류 발전의 가장 큰 기여를 한 인간의 장점이 뭐라 생각하시나요?,노답,2022.01.07,다른 동물보다 뛰어난 지능? 서로 협동하고 대화를 가능하게 만든 공감능력? 선생님의 생각이 알고싶습니다,욕망
2866,정권교체의 가능성,일경,2022.01.07,지난대선과 환경은 다르지만마치 유사하게 가는듯 해서 가슴 아프네요정권교체를 위해서 누군가가 욕심을 내려 놓아야 하는데 어떻게 보시나요~,탄핵대선 재현 가능성
2865,홍카라이브,jun20,2022.01.07,자주자주 해 주세요 ㅎㅎㅎ,검토할께요
2864,홍의원님 바둑 좋아하신다고 들었는데,홍찍준지,2022.01.06,오프라인으로만 두시나요? 아니면 인터넷으로도 두시나요?,둘다
2863,준표형 여상규 의원님이랑 관계가 어떻게 되시나요?,괴도키드,2022.01.06,매우 궁금해요,같이 일하던 동료입니다
2862,왜? 이재명한테 지는지 모르겠다.,제갈공명,2022.01.06,"노인의 힘 보좌관들은 뭐하나?후보에게 할 말 없으면 그만해라!난 방법이 있다.참으로 한심해서 글을 쓴다.이재명은 웃으면서 말을 하는데, 왜? 윤석열과 보좌관은 말이 없는가?답이 없으면 그만 있어라!그리고 김종인선생님에게 답을 얻어라!내 답은 김종인선생님이 안다.답답한 인간들아!그래도 이길 방법은 있다.이재명은 많이 아는 사람이다.이길려면 현명한 사람을 많이 있어야 한다.김종인선생님을 무시하면 나도 답히기 힘들다.다만, 국민의 힘이 돌아오면 답을 줄 수 있다.지금 현재로는 승리 할 수 있다.안철수와 연대해도 진다.결정을 잘! 해라.권영세는 의미없다.",불나비 사랑
2861,준표형님 4년전에 도대체 어떤 싸움을 하신겁니까...,어나더올드트래포드,2022.01.06,정권심판론이 여론의 절반을 넘고 하는짓마다 2030포함 절반이 넘는 국민에게 욕먹는짓만 하는 대통령에 여당후보는 도저히 한 나라의 대통령후보라고는 볼 수 없을 정도의 도덕성이 이미 까발려졌는데 그런 사람들 상대로 지지율이 이렇게밖에 안나오는데.... 4년전 탄핵+지지율분산+온갖흑색선전에 당에서 제대로 지원조차 해주지 않는 상황에도 불구하고 24% 득표로 2위 하신 준표형님...어떤싸움을 하고계셨던겁니까.....ㅠㅠ,악전고투
2860,의원님^^ 오늘 홍카 라이브 보면서 너무 기뻤습니다^ ^ ^ ^^^^^^^^^^^^^^^^^^^^^^^^^^^,콜라고팀,2022.01.06,어르신한테 얘기할 말은 아니지만좋아하는 지지자로서 그냥 귀엽게 봐 주셨으면 합니다^^머리숱이 많아지시고얼굴이 굉장히 좋아지시고 푸근해 보입니다^^ 경선 때보다 한 3년은 젊어 보이십니다^^ 짱입니다^^  앞으로 충분한 수면과 정신 건강 유지하시길 바랍니다^^지지자 올림^^,고맙습니다
2859,이준석 대표의 의총 스탠스 어찌 보시는지요?,후보교체정치교체,2022.01.06,울산회동때도 그랬다가 또 당내 갈등 붉어졌는데 이번에 봉합한다고 과연 다시 관계가 돌아올까요? 관계가 돌아온다고 해도 지지율은 회복 안될거 같다는게 저의 생각입니다,이준석 내치면 대선 끝이라고 해줬어요
2858,국민이 떠나라 하는데... 왜? 구차하게 변명입니까?,민심은홍심!,2022.01.06,"이런 바른 청년이 꿈을 펼칠 수 있게, 깨끗한 사람이 대통령이 되어야 합니다!국민이 떠나라 하는데... 왜? 구차하게 변명입니까?본부장은 즉각 사퇴하라!",큰일입니다
2857,요즘 이런 생각이 듭니다,clayton,2022.01.06,차라리 5년 더 기다릴까...?라는 생각이요...,글쎄요
2856,MBN,경남40대,2022.01.06,뉴스 피로도를 이유로 예능 위주로 보았습니다정치 뉴스 ...  그나마 팩트 체크 JTBC 보다 또 피로도를 느꼈습니다그나마 MBN 추천하신듯해서 봤습니다현재로선 ... 그나마 MBN이 1등이네요 ... 함부로 ... 준표형은 그나마가 아닙니다두서도 엄꼬 말이 기네요 ㅎㅎ 감사하단 말로 이만 할렵니다 감사합니다,그나마 mbn
2855,오늘 이준석 대표의 연설 어떠셨나요?,정치는조정치,2022.01.06,아마 헌정사에 남는 그런 연설이 될것이고이준석 대표가 한층 더 체급이 커지는 순간이 된거 같은데 의원님께선 어찌 보시는지요?,장광설
2854,세상을 보는눈은 역시 홍카콜라 준표형,비리실세,2022.01.06,국제사회편 들었을때 이래서 준표형이대통령 하셔야합니다정말 현실로 돌아올까 무섭네요 준표형은 가능성을 얼마나 보세요?(북한의 도발)그리고 수고하셨습니다 여명의원님도요❤제마음받으세요,금년도 최대 위깁니다
2853,당무우선권이 우선인걸까요,바다별,2022.01.06,후보 당무우선권을 근거로지방선거 공천권을 행사하려는움직임이 있을거라는 예상을 했었는데요~대선후에도 이 당무우선권이유효한건지요~당무우선권이 발동된다면이대표가 한 공약들이 무효처리될까 참 걱정입니다~,대선까지만 당무우선권이 있습니다.지방선거는 대선지면 없다고 보면 됩니다.
2852,홍반장님. 이거 진짜인가요?,뚱이에요,2022.01.06,진짜 윤캠 선대위원장 가시나요?,페이크뉴스
2851,홍의원님 한번만 읽어주세요,홍카추,2022.01.06,"안녕하세요 저는 한나라당때 부터 이당을 지지해온 30대 직장인입니다 2017년 탄핵대선때 온나라가 저희를 적폐라 낙인 찍어가며 손가락질하고 있을때 홍의원님은 말씀하셨죠 더이상 숨지말자고 부끄러워하지말자고 정말 큰감동 받았습니다 이런분이 대통령인 나라에서 살고싶다고 말이죠 이번 국힘대선후보경선에서 떨어지셨죠 저도 큰 낙심을 했습니다 국힘지지층을 원망하기도 했습니다 하지만 이내 민주당은 안되겠다는 생각에 윤후보님을 지지하기로 결심했습니다 도저히 저는 이준석 당대표에 행동을 이해할 수가없습니다 분명 이대표는 윤후보에게 무리한 요구를 하고 있습니다 그 생각을 잘 표현해준것이 이른바 홍의원님이 말씀하시는 틀튜브입니다 그런데 틀튜브라는뜻을 알고 쓰시는건가요??틀니들만 보는 유튜브 늙고 병든 사람들만 본다는 의미입니다 댓글알바,틀딱,친일극우,일베충 다 좌파들이 하는 낙인입니다 그런데 홍의원님이 어떻게 그런말씀을 하실 수가 있으시죠??정말 큰 실망감과 분노를 느낍니다 더이상 윤후보님에게 무리한 요구를 하지마십시요 부탁드립니다",글쎄요
2850,윤캠에서 김문수에게 감사원장 자리 약속한거 아셨나요?,Add,2022.01.06,  아시겠지만 혹시나 해서 올려드립니다.,사실이라면 참 어리석네요
2849,오늘 홍카 라이브 풀버전으로 유튜브에 올려주세요,늴나노,2022.01.06,라이브는 일때매 못챙겨볼거같애서요 ㅠㅠ,그대로 나갑니다
2848,홍준표님이 페이북에 올린 글 보고 발끈한 김문수,비제,2022.01.06,홍준표님이 올린 글 보니김문수의원이 얼토당토 않게 선대위해체가 박근혜 홍준표 안철수 잡는거라고 한거에 대한 반박글인데뜨끔했나 봅니다말도 않되게홍준표님 지지하면 맑은 영혼이고아니면 타락한거냐고 묻는게어이가 없네요난독증 있으신가 봅니다,뜻도 모르고
2847,김문수 전 지사가 페이스북을 올리셨네요,백세란,2022.01.06,대표님께서 노동부장관까지 생각하셨던분 이었던것으로 기억하는데말귀를 못알아듣는것 보니 이제는 눈에 뵈이고 싶은건만 뵈이나봅니다,난독증
2846,준표형님은 무슨 신문을 보십니까?,러브코레아노,2022.01.06,조중동만 아니기를 바랍니다 저의 부모님은 기독교라서 국민일보 보십니다 준표형님은 통일교인 세계일보든 경향신문이든 한국일보든 저는 준표형님을 응원합니다,중앙.한국
2845,홍카콜라 라이브 잠정연기!,다시꿈꾸다,2022.01.06,대선정국 급변하는 시국이라잠정 연기 해야될거같은데 강행하나요?,이미 예정된 행사
2844,검사물 빼는 게 힘든 작업입니까?,손박사,2022.01.06,"이준석 대표가 윤후보에게 낸 연습문제는, 오전 출근길에 지하철 인사하면서 검사물 빼는 것에 목적을 두는 거 같은데그 연습문제도 하나 못 풀겠다고 거부하고 2030과의 만남은 스피커폰으로 한다던가... 요즘도 목에 힘 주고 다닙니다.준표형께선 검사물 빼고 국민속으로 들어오는 데에 얼마나 걸리셨습니까?","8년, 3선때부터 비로소 정치인 됐어요"
2843,"이번달 말쯤에 통영, 거제로 여행갈 예정인데",간장계란밥,2022.01.05,그곳은 처음 놀러가서 잘 모르는데 그곳 음식 추천해주실만한거 있으신가요?대표님께서 경남 출신이시니까 잘 아실거 같아서요 ㅎ,통영 멍게비빕밥
2842,준표형에게 한 학생이 남기는 편지,당당한홍준표,2022.01.05,"안녕하세요 홍의원님. 저는 홍준표 의원님을 지지하는 한 학생입니다. 저는 처음 인터넷 방송 도네이션 밈으로 의원님을 접했습니다. 이후에 의원님에게 더 관심이 생겨 100분 토론, 과거 대선 토론 등 여러 영상들을 찾아봤습니다. 그리고 전당대회 이후에 본격적으로 정치에 관심이 생기며 경선 과정을 지켜보고 홍준표 의원님을 응원해왔습니다. 무야홍.그 꿈이 이루어지진 못했지만 저는 계속 정치인 홍준표를 지켜보고 응원하고 싶습니다. 비록 학생신분으로 투표권도 없고 당에 가입할수도 없지만 홍준표 의원님의 모습을 보며 '저런 정치인에게 내 미래를 맡기고 싶다' 라는 생각을 했습니다. 항상 국민을 위한 정치를 해주셔서 감사합니다. 항상 응원합니다.",공부열심히 하십시오
2841,전 어떤 인생을 살아가야 할까요?,Justice04,2022.01.05,저는 공부를 잘하는건 아니지만 뉴스를 통해 사회 문제등을 접하며언젠가는 훌륭한 정치인이 되서 국민들을행복하게 만들겠다는 꿈과 부정부패와비리의 싹을 뽑는 검사 변호사가되겠다는 꿈이 있습니다 뉴스를 보고 있으면 좌절감이 생깁니다공정과정의를 판단의 기준으로 삼고국민의 일꾼이 되는게 맞을까돈과권력을 위해 살면 안될까 이런 생각이 들어요저에게는 홍준표님의 조언이 필요합니다어떤 인생을 살아야할지 말해주세요민감한 질문이지만 돈과권력을 탐하다가 인생을 망친주변 검사 선후배가 있으셨나요?,나를 위한 인생을 살아야지요.
2840,내일 라이브 몇시간정도 하실 예정이세요?,홍준표[洪準杓],2022.01.05,오후 6-9시까지가 좋아 보이는데 몇시까지 하실 예정이신가요?,18시에 시작해 한시간합니다
2839,낼 몇시에 라이브하십니까,홍간지,2022.01.05,홍카엔 공지가 없어서~,18시 부터 합니다
2838,"내일 이재명,윤석열 지지자들이 많이 들어올것으로 예상됩니다",홍준표[洪準杓],2022.01.05,"이재명,윤석열 지지자들이 난리피우고 욕하셔도 연연하지 마시고 무시하십시오.",개가 짖어도
2837,부자들을 싫어하신적이 있나요??,홍준표힘내라,2022.01.05,가난한 집에 아이로 태어나서 정말 힘들고 찢어질듯 가난히 사셨습니다 가난을 되물림하지 않겠다는 집념으로 가난한 환경에서도 열심히 공부해서 검사가되셨습니다. 근데 다른 부자집 아이들이 빽이나 돈 등을 이용해서 비교적 편하게 가거나 대충해서 가는걸 보면 부자들을 싫어하신 적은 없나요??,부러워 했어요
2836,준표행님 내일 홍카콜라 라이브 단독으로 나오시는 건가요?,괴도키드,2022.01.05,대답해 주이소~~~,여명 서울시의원이 채팅창보고 잘문합니다.
2835,조원진과 만나시는건 절대적인 패착입니다.,레드준표,2022.01.05,"다음주에 만나신다고 하신걸 봤습니다. 지금 보수 개돼지들 잡을 시기이긴 한데, 미래를 보셨으면합니다. 홍의원님을 지지자인 한 사람으로써, 아무리 생각해봐도 홍의원님은 전체적으로 봤을때 탄핵파들에 맞서는 스탠스로 취하시는게 맞다고 봅니다. 홍의원님도 아시다 싶이, 조원진은 박대통령이 이를 갈 만큼 정말 싫어하는 사람입니다. 아직도 박근혜를 팔이 하며 사기탄핵파인 자신을 숨기고 우리공화당 지지자들을 속이며 정치세력을 키우는 아주 악의적인 사람입니다. 홍의원님을 진심으로 정치인생에 꽃길을 걸으시길 기원하고, 응원하는 한사람으로써. 간곡히 부탁드립니다.",세상에 만나지 못할 사람은 없습니다.
